TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-12,2026-06-12,CM,BSE,STK,537291,INE448G01010,NATHBIOGEN,B,,,,,NATH BIO-GENES (INDIA) LTD,168.00,168.00,165.00,167.25,167.90,164.95,,166.47,,,2804,467222.00,123,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,537292,INE449G01018,AGRITECH,T,,,,,AGRI- TECH (INDIA) LTD,117.00,122.50,117.00,119.70,119.70,116.95,,117.92,,,758,90474.00,19,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,537326,INE212P01011,CHEMTECH,X,,,,,CHEMTECH INDUSTRIAL VALVES LTD,74.00,75.49,72.99,73.94,74.00,72.01,,73.94,,,17058,1259526.00,95,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,537483,INF204K014N5,NIF100BEES,B,,,,,NIPPON INDIA ETF NIFTY 100,258.01,260.97,256.76,260.74,260.96,255.17,,260.17,,,1181,306258.00,79,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,537536,INE051G01012,DENISCHEM,X,,,,,DENIS CHEM LAB LTD,72.00,73.50,72.00,72.94,73.50,72.00,,72.94,,,1784,129069.00,42,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,537669,INE920P01019,LAXMIPATI,M,,,,,LAXMIPATI ENGINEERING WORKS LI,250.00,288.00,250.00,288.00,288.00,250.00,,288.00,,,2000,548000.00,4,F1,500,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,537707,INE546I01025,LADDU,X,,,,,LADDU GOPAL ONLINE SERVICES LI,0.52,0.52,0.52,0.52,0.52,0.54,,0.52,,,270651,140738.00,280,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,537708,INF174K014P6,NIFTY1,B,,,,,KOTAK MAHINDRA MUTUAL FUND - K,258.56,260.98,257.24,260.53,260.35,256.47,,260.73,,,5871,1521315.00,159,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,537709,INE101H01013,HANSUGAR,XT,,,,,SHREE HANUMAN SUGAR & INDUSTRI,3.99,3.99,3.91,3.94,3.94,3.91,,3.94,,,9027,35744.00,37,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,537750,INE555P01013,KIRANVYPAR,B,,,,,KIRAN VYAPAR LTD,191.00,191.70,184.15,188.25,185.00,191.20,,187.38,,,1795,338652.00,68,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,537766,INE905P01028,BCP,X,,,,,B.C. POWER CONTROLS LTD,1.90,2.00,1.87,1.96,1.98,1.88,,1.96,,,91143,177057.00,111,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,537800,INE717C01025,MANGIND,X,,,,,MANGALAM INDUSTRIAL FINANCE LT,0.61,0.62,0.60,0.61,0.61,0.61,,0.61,,,2902451,1766002.00,715,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,537820,INE159N01027,VIJIFIN,T,,,,,VIJI FINANCE LTD,3.99,3.99,3.83,3.91,3.91,3.97,,3.90,,,11303,44069.00,31,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,537839,INE977M01024,HBGHOTELS,X,,,,,HBG HOTELS LIMITED,99.00,99.00,94.00,96.90,96.90,94.00,,96.90,,,5378,520211.00,16,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,537840,INE523K01012,RAUNAQ,X,,,,,RAUNAQ INTERNATIONAL LIMITED,29.42,29.42,26.65,26.90,26.65,28.04,,26.90,,,2208,59426.00,16,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,537985,INE463B01036,INFRONICS,X,,,,,INFRONICS SYSTEMS LTD,17.52,17.52,15.96,16.23,17.15,16.69,,16.23,,,877,14537.00,14,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538057,INF457M01133,CPSEETF,A,,,,,CPSE ETF,97.30,97.54,96.12,96.82,97.11,97.11,,96.82,,,88121,8531000.00,1971,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538081,INE493N01012,HARIAAPL,X,,,,,HARIA APPARELS LTD,5.20,5.61,5.20,5.55,5.55,5.75,,5.55,,,2400,13275.00,9,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538092,INE574G01013,VASUPRADA,X,,,,,SHRI VASUPRADA PLANTATIONS LIM,93.30,94.00,93.30,94.00,94.00,93.20,,94.00,,,108,10090.00,4,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538119,INE012Q01039,RNBDENIMS,B,,,,,R&B DENIMS LTD,10.23,10.67,10.23,10.67,10.67,10.17,,10.74,,,34516,354936.00,28,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538212,INE909D01026,SHARPINV,X,,,,,SHARP INVESTMENTS LTD,0.41,0.41,0.37,0.39,0.40,0.39,,0.39,,,195996,76120.00,109,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538268,INE066O01014,WONDERLA,B,,,,,WONDERLA HOLIDAYS LTD,470.10,481.40,470.00,477.85,475.05,464.90,,478.20,,,2101,997895.00,168,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538273,INE401B01010,RESPONSINF,X,,,,,RESPONSE INFORMATICS LTD,22.30,23.50,22.25,23.50,23.50,23.00,,23.50,,,1763,39934.00,17,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538351,INE663P01015,AFEL,Z,,,,,A.F. ENTERPRISES LTD,1.85,1.85,1.73,1.78,1.79,1.82,,1.78,,,24775,43635.00,54,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538365,INE452L01012,INCREDIBLE,B,,,,,INCREDIBLE INDUSTRIES LIMITED,34.40,35.47,33.00,33.71,34.00,34.70,,34.10,,,1584,53494.00,28,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538382,INE266P01017,WESTLEIRES,X,,,,,WEST LEISURE RESORTS LTD,89.90,89.90,89.90,89.90,89.90,85.68,,89.90,,,365,32813.00,4,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538401,INE318N01011,METSL,X,,,,,MAESTROS ELECTRONICS & TELECOM,145.00,145.00,136.10,138.55,138.55,135.90,,138.55,,,5684,792591.00,91,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538422,INE508N01025,JACKSON,X,,,,,JACKSON INVESTMENTS LTD,0.44,0.45,0.42,0.44,0.44,0.44,,0.44,,,198638,85702.00,130,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538446,INE296Q01012,MONEYBOXX,B,,,,,MONEYBOXX FINANCE LIMITED,69.10,70.25,68.88,69.31,69.00,69.06,,69.16,,,1012,70663.00,53,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538451,INE114O01020,WORTH,XT,,,,,WORTH INVESTMENT & TRADING CO,3.69,3.69,3.69,3.69,3.69,3.76,,3.69,,,129689,478552.00,82,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538464,INE901C01017,TPROJECT,X,,,,,THIRANI PROJECTS LTD,3.81,4.20,3.81,4.20,4.20,3.81,,4.20,,,2707,10314.00,11,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538465,INE745P01010,AMARSEC,X,,,,,AMARNATH SECURITIES LTD,13.66,13.97,13.66,13.97,13.97,13.76,,13.97,,,2207,30407.00,8,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538476,INE172D01021,CTL,X,,,,,CAPITAL TRADE LINKS LTD,15.58,15.79,15.00,15.72,15.75,15.53,,15.72,,,4803,74616.00,45,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538496,INE849M01017,TARINI,M,,,,,TARINI INTERNATIONAL LTD,8.70,8.70,8.70,8.70,8.70,8.69,,8.70,,,3000,26100.00,1,F1,3000,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538521,INE969E01010,YAANENT,X,,,,,YAAN ENTERPRISES LIMITED,97.01,100.00,95.00,95.00,95.00,100.00,,95.00,,,2849,271627.00,49,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538539,INE075K01013,ANVRDHI,X,,,,,ANNVRRIDHHI VENTURES LIMITED,10.10,10.29,10.00,10.23,10.24,10.11,,10.23,,,4985,50518.00,54,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538540,INE516P01015,RLFL,XT,,,,,RAMCHANDRA LEASING & FINANCE L,14.99,14.99,14.15,14.72,14.70,14.79,,14.72,,,29317,423473.00,118,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538546,INE319Q01012,BRPL,B,,,,,BANSAL ROOFING PRODUCTS LTD,121.00,122.80,118.95,120.80,121.90,120.70,,120.80,,,12288,1475152.00,233,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538556,INE510P01018,ARMAN,X,,,,,ARMAN HOLDINGS LTD,109.60,111.05,107.25,109.30,110.25,110.00,,109.30,,,50188,5478403.00,99,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538562,INE439E01022,SKIPPER,A,,,,,SKIPPER LTD,530.40,549.25,528.75,545.25,542.05,520.75,,544.70,,,43222,23374267.00,1203,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538563,INE673E01018,SMTEL,XT,,,,,SMT ENGINEERING LIMITED,380.95,420.00,380.95,420.00,420.00,401.00,,420.00,,,930,355415.00,38,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538564,INE718P01017,JAMESWARREN,X,,,,,JAMES WARREN TEA LTD,272.10,272.10,266.10,269.25,269.80,269.45,,269.25,,,554,148966.00,31,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538565,INE878P01019,VISTARAMAR,X,,,,,Vistar Amar Limited,174.80,183.35,174.80,180.95,180.95,174.80,,180.95,,,1464,263230.00,28,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538567,INE635Q01029,GULFOILLUB,B,,,,,GULF OIL LUBRICANTS INDIA LTD,918.20,941.70,915.70,940.05,940.40,909.80,,939.40,,,5353,4971380.00,987,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538569,INE916P01025,TRIVENIENT,X,,,,,TRIVENI ENTERPRISES LTD,1.05,1.11,1.05,1.06,1.06,1.05,,1.06,,,2168,2314.00,16,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538579,INE641Q01019,ZINEMA,MT,,,,,ZINEMA MEDIA AND ENTERTAINMENT,17.72,18.70,17.72,18.70,18.70,18.65,,18.70,,,16000,295280.00,2,F1,4000,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538596,INE222B01028,CEMAINFRA,X,,,,,CEMANTIC INFRA-TECH LIMITED,4.79,4.79,4.75,4.75,4.75,4.79,,4.75,,,318,1518.00,14,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538597,INE404F01031,TTIENT,XT,,,,,TTI ENTERPRISE LTD,8.47,8.47,8.19,8.44,8.45,8.18,,8.44,,,7494,61796.00,13,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538598,INE755Q01025,VISHAL,B,,,,,VISHAL FABRICS LTD,20.04,20.51,20.04,20.20,20.18,20.15,,20.20,,,20237,409375.00,159,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538607,INE457P01020,TOYAMSL,X,,,,,TOYAM SPORTS LIMITED,0.75,0.75,0.73,0.73,0.73,0.74,,0.73,,,358895,264067.00,206,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538609,INE868G01019,GAJANANSEC,X,,,,,GAJANAN SECURITIES SERVICES LT,56.18,56.80,53.20,53.47,55.90,55.08,,53.47,,,968,53579.00,58,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538610,INE099D01026,UNISON,XT,,,,,UNISON METALS LTD,0.87,0.91,0.87,0.88,0.88,0.89,,0.88,,,308969,276826.00,234,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538611,INE840I01014,RTFL,Z,,,,,Real Touch Finance Limited,48.90,48.90,48.90,48.90,48.90,49.00,,48.90,,,1,48.00,1,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538634,INE406F01010,VRL,X,,,,,VASUNDHARA RASAYANS LTD,157.10,159.95,157.10,157.50,157.50,154.65,,157.50,,,719,113579.00,19,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538635,INE734N01019,SNOWMAN,B,,,,,SNOWMAN LOGISTICS LTD,37.00,37.56,36.50,37.25,37.51,36.47,,37.30,,,32056,1184102.00,184,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538646,INE837C01013,QGO,X,,,,,QGO FINANCE LIMITED,40.41,44.39,40.00,40.18,40.16,40.41,,40.18,,,2387,96063.00,30,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538647,INE729C01020,PURSHOTTAM,X,,,,,PURSHOTTAM INVESTOFIN LTD,33.40,35.46,32.10,33.57,33.57,35.66,,33.57,,,15160,489786.00,36,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538666,INE221J01015,SHARDACROP,A,,,,,Sharda Cropchem Limited,885.00,929.00,884.95,922.20,924.00,875.95,,923.30,,,29794,27015817.00,1436,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538668,INE898Q01015,MIIL,B,,,,,Meghna Infracon Infrastructure,730.00,747.85,720.20,734.60,739.95,728.35,,734.60,,,63861,46938002.00,469,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538674,INE158C01014,CITYONLINE,Z,,,,,City Online Services Limited,8.13,8.13,7.81,8.12,8.12,8.22,,8.12,,,583,4702.00,13,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538683,INF204KA1UN7,SENSEXBEES,A,,,,,NIPPON INDIA ETF SENSEX,854.99,864.50,850.00,863.30,864.47,845.33,,863.30,,,15093,12942813.00,331,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538685,INE363M01019,SHEMAROO,B,,,,,SHEMAROO ENTERTAINMENT LIMITED,113.60,123.80,110.80,118.90,119.00,113.90,,118.57,,,1890,225418.00,203,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538706,INE010R01023,ULTRACAB,X,,,,,Ultracab (India) Limited,7.20,7.50,6.37,7.18,7.25,7.20,,7.18,,,306321,2126192.00,543,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538707,INE929D01016,RCCL,X,,,,,Rajasthan Cylinders & Containe,33.00,33.00,32.70,32.70,32.70,31.66,,32.70,,,17,558.00,3,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538708,INE937K01014,ETIL,X,,,,,Econo Trade (India) Limited,7.79,7.92,7.45,7.80,7.80,7.80,,7.80,,,634,4965.00,16,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538713,INE011R01013,ATISHAY,X,,,,,Atishay Limited,205.50,214.95,202.50,203.00,203.00,205.55,,203.00,,,2297,473530.00,43,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538714,INE475D01010,SANGAMFIN,X,,,,,Sangam Finserv Limited,40.80,43.00,39.90,40.90,40.90,40.80,,40.90,,,174,7042.00,9,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538715,INE260R01016,DHABRIYA,X,,,,,Dhabriya Polywood Limited,349.90,360.00,349.90,353.05,353.05,346.95,,353.05,,,13857,4906449.00,247,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538716,INE229R01011,ARYACAPM,B,,,,,Aryaman Capital Markets Limite,410.00,425.00,410.00,416.00,425.00,395.50,,416.00,,,5,2079.00,3,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538730,INE111Q01021,PDSL,B,,,,,PDS LIMITED,302.20,308.10,296.85,306.45,306.40,299.70,,305.85,,,1530,466806.00,97,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538732,INE761Q01015,VGCL,XT,,,,,Vibrant Global Capital Limited,47.30,49.50,44.94,46.70,47.00,47.30,,46.70,,,9617,443082.00,60,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538734,INE016Q01014,CEINSYS,B,,,,,CEINSYS TECH LIMITED,945.00,945.00,916.00,921.45,921.45,908.40,,920.70,,,8501,7857836.00,498,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538742,INE516E01019,PANABYTE,X,,,,,PANABYTE TECHNOLOGIES LIMITED,19.74,19.74,18.71,19.50,19.50,18.80,,19.50,,,949,18439.00,20,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538743,INE491C01027,MUDUNURU,X,,,,,Mudunuru Limited,8.52,8.52,8.52,8.52,8.52,8.12,,8.52,,,44,374.00,1,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538770,INE176L01017,CRANEINFRA,X,,,,,Crane Infrastructure Limited,14.75,14.75,13.89,13.94,13.95,13.43,,13.94,,,835,11798.00,12,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538772,INE480D01010,NIYOGIN,X,,,,,Niyogin Fintech Limited,46.94,46.94,45.51,45.90,45.98,45.53,,45.90,,,9623,439285.00,54,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538777,INE131Q01011,ASIACAP,XT,,,,,ASIA CAPITAL LIMITED,57.64,57.64,57.64,57.64,57.64,58.81,,57.64,,,2,115.00,2,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538778,INE149Q01021,KALYANCAP,XT,,,,,Kalyan Capitals Limited,8.25,8.50,8.25,8.40,8.40,8.25,,8.40,,,4693,39071.00,48,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538787,INE997C01015,GBFL,XT,,,,,Goenka Business & Finance Limi,10.23,10.55,10.00,10.18,10.47,10.23,,10.18,,,13112,133517.00,70,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538788,INE918C01029,GILADAFINS,X,,,,,Gilada Finance & Investments L,12.75,12.75,11.99,12.27,12.27,12.23,,12.27,,,12434,150506.00,37,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538795,INE185C01017,SAPPL,B,,,,,Shree Ajit Pulp And Paper Ltd.,288.95,288.95,283.90,283.90,283.90,269.95,,282.45,,,10,2844.00,3,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538812,INE322R01022,AANCHALISP,XT,,,,,Aanchal Ispat Limited,71.27,71.27,71.27,71.27,71.27,67.88,,71.27,,,26,1853.00,6,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538817,INE513R01026,CAPPIPES,B,,,,,Captain Pipes Limited,10.10,10.28,10.00,10.16,10.21,10.07,,10.16,,,60991,619345.00,286,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538833,INE891N01017,KAIZENAGRO,X,,,,,KAIZEN AGRO INFRABUILD LIMITED,10.22,10.22,8.70,9.32,9.75,8.52,,9.32,,,11780,113667.00,67,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538834,INE242Q01016,JMJFIN,X,,,,,JMJ Fintech Limited,9.84,9.86,9.38,9.79,9.79,9.65,,9.79,,,20856,200892.00,88,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538835,INE306R01017,INTELLECT,A,,,,,INTELLECT DESIGN ARENA LIMITED,731.65,747.00,731.65,742.95,743.00,731.10,,743.05,,,18102,13438553.00,516,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538836,INE950M01013,MONTECARLO,B,,,,,Monte Carlo Fashions Limited,524.00,536.70,522.10,536.25,536.70,521.10,,535.25,,,738,389899.00,72,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538837,INE237B01018,JSTL,X,,,,,Jeevan Scientific Technology L,78.79,81.30,77.22,80.55,80.50,77.91,,80.55,,,33397,2671888.00,152,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538838,INE407P01017,ICL,XT,,,,,Indo Cotspin Limited,30.45,30.45,30.45,30.45,30.45,30.30,,30.45,,,178,5420.00,6,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538857,INE892C01018,SCC,X,,,,,Scintilla Commercial & Credit,11.00,11.00,10.48,10.48,10.48,11.00,,10.48,,,11983,126015.00,14,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538860,INE655P01029,PANAFIC,XT,,,,,PANAFIC INDUSTRIALS LTD,1.01,1.05,1.00,1.05,1.05,1.05,,1.05,,,7808269,7845227.00,117,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538862,INE232L01018,MYMONEY,X,,,,,My Money Securities Ltd.,41.50,41.75,39.00,41.75,41.75,41.76,,41.75,,,17,696.00,8,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538868,INE183Q01020,CSL,X,,,,,Continental Securities Limited,13.03,13.98,13.00,13.51,13.98,12.97,,13.51,,,26963,355428.00,79,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538874,INE370Q01015,NEXUSSURGL,X,,,,,NEXUS SURGICAL AND MEDICARE LI,19.51,19.61,19.51,19.61,19.61,19.51,,19.61,,,1289,25204.00,9,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538881,INE243E01010,GALADAFIN,XT,,,,,Galada Finance Limited,23.69,23.69,23.69,23.69,23.69,24.93,,23.69,,,1,23.00,1,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538882,INE030Q01015,EMERALD,X,,,,,Emerald Finance Limited,53.00,55.50,52.71,53.68,53.50,53.15,,53.68,,,49537,2651807.00,342,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538890,INE227F01010,MKEXIM,X,,,,,M. K. Exim (India) Ltd.,52.59,52.59,50.52,50.97,50.93,50.67,,50.97,,,18651,951748.00,79,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538891,INE613C01026,MCLOUD,B,,,,,MAGELLANIC CLOUD LIMITED,22.51,23.05,21.87,22.19,22.10,22.45,,22.22,,,202421,4529368.00,789,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538894,INE513C01010,OCTAL,X,,,,,Octal Credit Capital Ltd.,19.90,19.90,19.86,19.86,19.86,20.90,,19.86,,,222,4413.00,10,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538896,INE081G01019,KANCHI,T,,,,,Kanchi Karpooram Ltd.,343.60,343.60,340.00,340.60,340.60,341.90,,340.75,,,561,191043.00,23,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538902,INE341R01014,DTIL,B,,,,,Dhunseri Tea & Industries Ltd,137.30,137.30,137.30,137.30,137.30,131.90,,133.24,,,300,41190.00,3,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538918,INE661Q01017,VANICOM,X,,,,,Vani Commercials Limited,9.08,9.08,8.43,8.79,8.79,8.95,,8.79,,,2144,18262.00,12,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538920,INE498Q01014,VINCOFE,B,,,,,VINTAGE COFFEE AND BEVERAGES L,163.15,165.70,157.45,159.35,159.40,159.35,,159.44,,,3692940,599208975.00,9333,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538921,INE865P01016,RAFL,M,,,,,Raghuvansh Agrofarms Limited,30.01,30.01,30.01,30.01,30.01,33.94,,30.01,,,625,18756.00,1,F1,625,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538922,INE029B01019,COSYN,X,,,,,COSYN Limited,20.26,20.57,20.10,20.51,20.57,20.82,,20.51,,,1796,36668.00,30,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538923,INE499Q01012,SOFCOM,X,,,,,SOFCOM SYSTEMS LIMITED,19.99,20.00,17.23,18.10,18.10,19.63,,18.10,,,133470,2479995.00,207,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538926,INE223R01014,NAPL,X,,,,,Naturite Agro Products Limited,207.95,207.95,189.05,200.50,204.95,198.95,,200.50,,,14564,2814451.00,148,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538928,INE554R01020,KARNAVATI,X,,,,,Karnavati Finance Limited,1.30,1.35,1.11,1.26,1.26,1.30,,1.26,,,30469,37895.00,71,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538935,INE723C01015,ABHIFIN,XT,,,,,Abhishek Finlease limited,51.50,55.00,51.45,55.00,55.00,54.15,,55.00,,,778,40059.00,5,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538942,INE689O01013,MERCANTILE,B,,,,,Mercantile Ventures Limited,25.99,25.99,23.40,24.46,25.00,24.45,,24.52,,,1982,47806.00,42,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538943,INE321M01017,SONAL,B,,,,,Sonal Mercantile Limited,91.00,96.50,91.00,92.00,96.50,92.15,,92.00,,,64,5887.00,3,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538952,INE211D01027,ALFL,X,,,,,Abhinav Leasing & Finance Limi,1.08,1.08,1.00,1.00,1.00,1.08,,1.00,,,8403,8456.00,18,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538961,INE949P01018,GENUSPAPER,B,,,,,GENUS PAPER & BOARDS LIMITED,11.92,12.19,11.87,11.96,11.95,11.92,,12.04,,,10563,127000.00,58,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538962,INE842C01021,MINDACORP,A,,,,,Minda Corporation Limited,635.05,647.95,631.75,636.70,636.00,632.70,,637.15,,,16950,10806501.00,844,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538964,INE947G01011,MERCURYLAB,X,,,,,Mercury Laboratories Limited,758.85,775.00,758.85,775.00,775.00,758.85,,775.00,,,30,22927.00,2,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538965,INE858L01010,CONCORD,X,,,,,Concord Drugs Limited,75.10,81.00,74.70,77.31,78.50,78.54,,77.31,,,18431,1435614.00,118,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538970,INE945P01024,WARDINMOBI,XT,,,,,WARDWIZARD INNOVATIONS AND MOB,6.90,6.90,6.61,6.66,6.63,6.83,,6.66,,,476582,3211178.00,1086,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538975,INE397C01026,SHREESEC,Z,,,,,Shree Securities Ltd.,0.20,0.21,0.19,0.20,0.21,0.20,,0.20,,,1673550,336785.00,196,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538979,INE544R01021,GREENLAM,B,,,,,Greenlam Industries Ltd,246.40,255.45,242.85,252.20,252.75,241.50,,252.38,,,19886,4983359.00,884,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,538987,INE717E01013,TALBROSENG,X,,,,,TALBROS ENGINEERING LIMITED,676.20,684.95,661.00,670.45,673.45,668.05,,670.45,,,1076,720144.00,76,F1,1,,,,,
